Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Average
89162,0.115846,0.114841,0.116181,0.118191,0.115846,0.116516,0.114506,0.116181,0.11082,0.115846,0.1154774
89163,0.114841,0.117856,0.114841,0.11149,0.115176,0.115846,0.116181,0.116516,0.11082,0.116516,0.1150083
89164,0.115846,0.114171,0.113835,0.116181,0.107134,0.115511,0.116516,0.114841,0.115511,0.1135,0.1143046
89165,0.116181,0.114506,0.114171,0.114841,0.113835,0.115511,0.115846,0.116181,0.116181,0.11283,0.1150083
89166,0.116181,0.11283,0.116516,0.115176,0.1135,0.11283,0.115846,0.116181,0.116516,0.116516,0.1152092
89167,0.1135,0.116181,0.115176,0.115846,0.115511,0.116181,0.116181,0.115846,0.117186,0.115846,0.1157454
89168,0.113165,0.113165,0.115846,0.115846,0.11283,0.118526,0.115846,0.116181,0.110485,0.116516,0.1148406
89169,0.117856,0.115846,0.115511,0.11283,0.116181,0.115846,0.116181,0.114841,0.116181,0.118191,0.1159464
89170,0.115176,0.116181,0.117856,0.11216,0.113835,0.111155,0.1135,0.115511,0.114841,0.111155,0.114137
89171,0.115176,0.114841,0.114506,0.115176,0.115846,0.110149,0.113165,0.116181,0.111825,0.115176,0.1142041
89172,0.114506,0.116516,0.114171,0.114841,0.115176,0.116181,0.115511,0.115176,0.114841,0.116516,0.1153435
89173,0.115846,0.116181,0.115176,0.115511,0.114841,0.116181,0.114841,0.115846,0.115176,0.114841,0.115444
89174,0.114506,0.114841,0.115511,0.114506,0.116181,0.114171,0.116516,0.115511,0.114841,0.117856,0.115444
89175,0.115846,0.114171,0.115846,0.113835,0.115846,0.116181,0.116516,0.115846,0.116181,0.117856,0.1158124
89176,0.115846,0.115176,0.114841,0.114171,0.115846,0.115846,0.115511,0.116181,0.113835,0.115846,0.1153099
89177,0.1135,0.115176,0.116181,0.115846,0.117521,0.115511,0.118191,0.113835,0.1135,0.114171,0.1153432
89178,0.101436,0.116181,0.115511,0.115176,0.115176,0.117856,0.113165,0.114841,0.103447,0.114841,0.112763
89179,0.11283,0.11283,0.115846,0.117521,0.115846,0.113835,0.113165,0.115846,0.115511,0.115511,0.1148741
89180,0.116516,0.115846,0.115846,0.115176,0.116851,0.114171,0.117856,0.115511,0.113835,0.115176,0.1156784
89181,0.11149,0.115846,0.113835,0.11082,0.116181,0.113165,0.116851,0.115176,0.115511,0.116851,0.1145726
89182,0.117186,0.113835,0.117186,0.115176,0.116851,0.1135,0.115176,0.1135,0.116516,0.116181,0.1155107
89183,0.115511,0.116516,0.116181,0.117186,0.115511,0.115176,0.11216,0.114841,0.115176,0.115176,0.1153434
89184,0.11149,0.115511,0.116516,0.114841,0.115176,0.117856,0.115176,0.118526,0.116516,0.115846,0.1157454
89185,0.114506,0.116181,0.113835,0.113835,0.118191,0.11216,0.1135,0.115176,0.117186,0.116516,0.1151086
89186,0.115176,0.114841,0.114506,0.115511,0.114171,0.116181,0.115511,0.114841,0.116516,0.116181,0.1153435
89187,0.114171,0.115176,0.112495,0.117521,0.115176,0.115846,0.114506,0.116516,0.114841,0.116181,0.1152429
89188,0.113165,0.113835,0.115846,0.115176,0.114171,0.115511,0.115511,0.115846,0.115846,0.113835,0.1148742
89189,0.114841,0.11283,0.115846,0.114841,0.115511,0.1135,0.116181,0.112495,0.116181,0.1135,0.1145726
89190,0.116181,0.109144,0.116181,0.116181,0.115511,0.113165,0.115846,0.112495,0.115176,0.1135,0.114338
89191,0.115511,0.115511,0.115511,0.115176,0.115846,0.109144,0.115846,0.115846,0.115846,0.116851,0.1151088
89192,0.115846,0.115176,0.115511,0.116851,0.115846,0.115846,0.115176,0.117856,0.115511,0.115846,0.1159465
89193,0.115846,0.115511,0.115846,0.116516,0.115846,0.116851,0.114506,0.1135,0.117521,0.115511,0.1157454
89194,0.115846,0.115176,0.115511,0.109479,0.111825,0.118191,0.116181,0.116851,0.115176,0.116181,0.1150417
89195,0.114171,0.116516,0.115511,0.115176,0.11216,0.116516,0.116181,0.102107,0.115511,0.114506,0.1138355
89196,0.116181,0.114506,0.118191,0.115176,0.110485,0.114841,0.116181,0.115176,0.11082,0.114506,0.1146063
89197,0.117521,0.102442,0.115846,0.114841,0.115846,0.115176,0.115846,0.115846,0.117186,0.114841,0.1145391
89198,0.115511,0.117856,0.114841,0.116181,0.114506,0.116181,0.115511,0.115176,0.115511,0.116181,0.1157455
89199,0.108139,0.114841,0.116516,0.114841,0.11283,0.114171,0.115176,0.116516,0.11149,0.116516,0.1141036
89200,0.116181,0.115846,0.114171,0.115176,0.115846,0.115846,0.115846,0.115176,0.116181,0.115511,0.115578
89201,0.117521,0.115846,0.115176,0.114171,0.116181,0.115846,0.117186,0.11283,0.116181,0.110149,0.1151087
89202,0.115511,0.116181,0.114841,0.115176,0.114841,0.116516,0.114841,0.115511,0.117856,0.116181,0.1157455
